20.095715,20.222857,19.475714,19.624287,13.28479
19.485714,19.564285,18.982857,19.144285,12.959849
19.345715,19.642857,19.265715,19.459999,13.173573
19.392857,20.028572,19.315714,19.98,13.525592
19.969999,20.508572,19.962856,20.348572,13.775099
20.494286,20.564285,20.219999,20.281429,13.729648
20.368572,20.542856,20.257143,20.347143,13.774134
20.5,20.665714,20.360001,20.404285,13.812814
20.178572,20.404285,19.969999,20.002857,13.541064
19.814285,19.855715,19.464285,19.801428,13.404706
19.782858,19.954287,19.311428,19.342857,13.094273
19.417143,19.719999,19.202858,19.602858,13.270281
19.68,19.712856,19.418571,19.48,13.187115
19.477142,19.852858,19.474285,19.788572,13.396004
19.934286,20.334286,19.647142,20.334286,13.765429
20.290001,20.454287,20.165714,20.324286,13.758658
20.719999,21,20.617144,20.982857,14.204484
20.822857,21.145714,20.795713,21.074286,14.266375
21.297142,21.717142,21.232857,21.678572,14.67545
21.895714,22.148571,21.555714,21.844286,14.78763
21.898571,21.918571,21.392857,21.644285,14.652241
22.54143,22.675714,22.301428,22.391428,15.158027
22.375713,22.634285,22.222857,22.545713,15.262465
22.421429,22.857143,22.357143,22.855715,15.472324
22.881428,22.982857,22.465714,22.871429,15.482962
22.697144,22.871429,22.514286,22.857143,15.473292
22.700001,22.921429,22.607143,22.861429,15.476193
23.1,23.531429,23.071428,23.255714,15.74311
23.284286,23.571428,23.272858,23.341429,15.801132
23.601429,23.805714,23.552856,23.775715,16.095127
23.561428,23.652857,23.45857,23.65,16.010019
23.678572,23.912857,23.45857,23.587143,15.96747
23.654285,23.787144,23.298571,23.415714,15.851418
23.641428,23.799999,23.542856,23.644285,16.006155
23.665714,23.799999,23.379999,23.531429,15.929756
23.384285,23.482857,23.125713,23.261429,15.746977
23.221428,23.815714,23.20857,23.615715,15.986816
23.807142,24.095715,23.785715,24.059999,16.287573
23.991428,24.032858,23.647142,23.825714,16.128975
23.364286,23.370001,22.774286,22.798571,15.433644
23.09,23.462856,23.058571,23.428572,15.860126
23.25,23.614286,23.207144,23.514286,15.918151
23.568571,23.817142,23.515715,23.761429,16.085457
23.950001,24.195715,23.828571,24.174286,16.364941
24.302856,24.387142,24.038572,24.151428,16.349463
24.20857,24.42,24.161428,24.200001,16.382349
24.131428,24.221428,23.822857,23.915714,16.189901
24.107143,24.224285,23.547142,24.207144,16.387186
24.610001,24.641428,24.075714,24.292856,16.445202
24.022858,24.121429,23.785715,24.030001,16.267267
23.998571,24.285715,23.562857,23.614286,15.985842
23.517143,23.944286,23.444286,23.597143,15.974238
23.777143,23.871429,23.571428,23.792856,16.106728
23.897142,24.385714,23.870001,24.33,16.47035
24.711428,24.734285,24.571428,24.704287,16.723726
24.682858,24.924286,24.242857,24.448572,16.550619
24.58,24.75,24.401428,24.651428,16.687948
24.701429,24.74,24.41,24.594286,16.649261
24.404285,24.842857,24.321428,24.817142,16.800127
24.862858,25.092857,24.798571,25.022858,16.939386
25.427143,26.107143,25.411428,25.981428,17.588299
25.997143,26.684286,25.995714,26.364286,17.847473
26.547142,26.65,26.394285,26.431429,17.892927
26.327143,26.451429,25.945715,26.288572,17.796221
26.455715,26.482857,26.121429,26.354286,17.840708
26.485714,26.985714,26.432858,26.5,17.939346
26.742857,26.814285,26.110001,26.26,17.776875
26.001429,26.5,25.92,26.052856,17.63665
26.267143,26.668571,26.190001,26.592857,18.002213
26.675714,26.771429,26.33,26.482857,17.927744
26.59,26.635714,26.087143,26.478571,17.924841
26.478571,26.602858,25.814285,25.837143,17.49062
25.915714,26.562857,25.907143,26.414286,17.881325
26.6,26.694286,26.324286,26.574286,17.989634
26.82,27.144285,26.757143,27.144285,18.375502
27.108572,27.221428,27.004286,27.178572,18.398714
27.237143,27.35,26.984285,27.038572,18.303938
26.995714,27.242857,26.945715,27.209999,18.419989
27.288572,27.358572,27.091429,27.258572,18.452866
27.232857,27.309999,27.1,27.145714,18.376469
27.464285,27.474285,27.175714,27.327143,18.499285
27.09,27.274286,27.075714,27.222857,18.428692
27.049999,27.194286,26.834286,26.864286,18.185955
26.835714,27.142857,26.507143,27.122858,18.361
28.657143,28.821428,28.264286,28.394285,19.221693
28.502857,29.815714,28.461428,29.274286,19.817421
29.242857,29.692858,28.93,29.314285,19.8445
29.385714,29.4,29.032858,29.134285,19.722647
29.095715,29.535715,28.585714,28.925714,19.581451
28.808571,28.972857,28.064285,28.195715,19.087271
28.244286,28.288572,27.299999,27.485714,18.606636
27.857143,28.115715,27.448572,28.049999,18.988625
28.008572,28.114286,26.881428,26.928572,18.229471
27.114286,27.554285,26.51,27.044285,18.307806
26.835714,27.074286,26.559999,26.964285,18.253643
27.247143,27.692858,27.175714,27.258572,18.452866
27.485714,27.857143,27.402857,27.718571,18.764263
27.501429,27.884285,27.485714,27.762857,18.794249
28.134285,28.842857,28.037144,28.780001,19.482807
28.717142,29.282858,28.715714,28.997143,19.629808
29.222857,29.285715,28.832857,29.035715,19.655914
29.02,29.267143,28.775715,28.855715,19.534067
28.981428,29.261429,28.867144,29.207144,19.771965
29.354286,29.714285,29.287144,29.518572,19.982788
29.440001,29.634285,29.285715,29.571428,20.01857
29.505714,29.571428,29.142857,29.422857,19.917995
29.23,29.23,28.542856,28.644285,19.390938
28.450001,28.627142,28.251429,28.559999,19.333876
29,29.428572,28.992857,29.411428,19.910255
29.332857,29.411428,28.985714,29.205715,19.771
29.342857,29.378571,29.108572,29.17,19.74682
28.459999,28.994286,28.338572,28.655714,19.398668
28.73,28.811428,28.395714,28.558571,19.332907
28.891428,28.967142,28.118572,28.138571,19.048586
28.422857,28.774286,27.964285,28.032858,18.977028
28.202858,28.425714,28.038572,28.068571,19.001198
28.528572,28.554285,27.182858,27.617144,18.695608
27.617144,27.681429,26.954287,26.992857,18.272993
27.051428,27.478571,26.957144,27.124287,18.361963
27.325714,28.308571,27.187143,28.257143,19.128855
28.5,28.528572,28.017143,28.061428,18.996365
28.254286,28.285715,27.632856,27.809999,18.82616
27.91,28.204287,27.508572,28.139999,19.049553
27.975714,28.215714,27.610001,27.738571,18.777805
27.871429,28.071428,27.792856,27.861429,18.860981
27.751429,27.857143,27.285715,27.408571,18.554411
27.595715,27.928572,27.514286,27.918571,18.899662
28.007143,28.535715,27.952858,28.318571,19.170444
28.491428,28.692858,28.379999,28.622858,19.376431
28.742857,28.911428,28.687143,28.871429,19.544703
29.078571,29.907143,29.049999,29.862858,20.215857
30.245714,30.564285,29.944286,30.23,20.464396
30.375713,30.388571,29.818571,29.871429,20.221659
29.832857,30.285715,29.758572,30.234285,20.467297
30.447144,30.478571,30.08,30.104286,20.379293
30.49,30.642857,30.34,30.572857,20.696495
30.657143,30.798571,30.464285,30.625713,20.732277
30.625713,30.747143,30.107143,30.138571,20.402506
30.25,30.285715,29.864286,30.082857,20.364788
30.042856,30.285715,29.865715,30.282858,20.500175
30.4,30.428572,29.778572,30.015715,20.319336
29.884285,29.967142,29.488571,29.674286,20.088205
29.695715,30.132856,29.157143,30.092857,20.371557
30.015715,30.065714,29.860001,29.918571,20.253571
30.132856,30.228571,29.41,29.418571,19.915094
29.761429,30.741428,29.605715,30.719999,20.796108
30.701429,30.792856,29.928572,30.247143,20.476
30.297142,30.472857,29.601429,29.724285,20.122049
29.540001,29.642857,28.165714,28.25,19.124027
28.93,29.242857,28.598572,29.01,19.638508
29.421429,30.530001,28.940001,29.42,19.916061
29.549999,30.082857,28.504286,29.697144,20.103678
29.275715,29.357143,28.385714,28.469999,19.272955
28.725714,28.885714,27.178572,27.437143,18.573751
27.481428,28,27.328571,27.818571,18.831963
27.987143,28.045713,27.625713,27.98,18.941242
27.881428,28.6,27.774286,28.461428,19.267153
28.104286,28.338572,27.367144,27.435715,18.572784
27.518572,28,27.264286,27.922857,18.902561
27.955715,28.268572,27.714285,27.731428,18.772972
28.059999,28.214285,27.821428,28.027143,18.973154
27.984285,28.085714,27.751429,27.874287,18.869682
27.84,28.535715,27.722857,28.381428,19.212992
28.301428,28.805714,27.928572,28.625713,19.378365
28.848572,29.098572,28.788572,29.057142,19.670424
29.17,29.187143,28.694286,28.935715,19.588219
28.804285,29.127142,28.702858,28.99,19.624969
28.837143,29.028572,28.73,28.809999,19.503117
28.905714,28.928572,28.455715,28.631428,19.382235
28.571428,28.761429,27.95857,28.151428,19.057293
28.318571,28.777143,28.262857,28.665714,19.405443
28.197144,28.98,28.127142,28.857143,19.535028
28.911428,29.309999,28.857143,29.231428,19.788406
29.392857,29.928572,29.35,29.855715,20.211016
29.99,30.118572,29.677143,29.835714,20.197483
29.848572,29.981428,29.705715,29.904285,20.243898
29.897142,30.131428,29.804285,30.101429,20.377359
30.705715,31.385714,30.661428,31.278572,21.174236
31.43,31.441429,31.178572,31.297142,21.186804
31.187143,32.142857,31.127142,31.860001,21.567839
31.975714,32.21143,31.885714,32.119999,21.743841
31.987143,32.214287,31.902857,32.214287,21.807673
32.48143,32.532856,32.25,32.371429,21.914049
32.197144,32.214287,31.464285,31.977142,21.647135
32.025715,32.139999,31.787144,32.064285,21.706129
32.128571,32.349998,31.895714,32.017143,21.674215
32.014286,32.142857,31.801428,32.092857,21.725468
32.112858,32.177143,31.604286,31.75,21.493372
31.495714,32.285713,31.450001,32.107143,21.735138
32.234287,32.682858,32.014286,32.622856,22.084255
32.52,32.885715,32.501427,32.767143,22.181934
32.988571,32.995716,32.32143,32.378571,21.918884
32.707142,33.135715,32.650002,32.985714,22.329893
33.285713,33.41,33.08857,33.19857,22.473988
33.799999,33.925713,33.464287,33.692856,22.808598
33.64143,33.80143,33.494286,33.57143,22.7264
33.915714,34.104286,33.25,33.709999,22.820206
33.568573,34.072857,33.53857,34.07,23.063908
34.028572,34.32,33.857143,34.220001,23.165457
34.221428,34.560001,34.094284,34.371429,23.267967
34.348572,34.505714,34.005714,34.278572,23.205101
34.490002,34.555714,34.351429,34.541428,23.383045
34.599998,34.724285,34.544285,34.612858,23.431404
34.55143,34.685715,34.444286,34.632858,23.444941
35.040001,35.115715,34.867142,35.098572,23.760208
35.111427,35.575714,35.072857,35.560001,24.072575
35.509998,35.877144,34.935715,35.342857,23.925579
35.290001,35.412857,34.53857,35.295715,23.893667
35.505714,35.607143,34.708572,34.941429,23.65383
36.971428,37.17857,36.532856,37.031429,25.068668
36.89143,38.107143,36.599998,38.067142,25.769806
38.284286,38.882858,38.142857,38.689999,26.191448
38.84,38.922855,38.312859,38.5,26.062822
38.181427,38.262856,37.217144,37.434284,25.341385
37.607143,37.714287,36.630001,37.371429,25.298838
37.574287,38.57143,37.43,38.377144,25.979654
38.472858,38.652859,37.285713,37.298573,25.249512
37.691429,38.26857,37.554287,38.049999,25.758196
37.555714,37.612858,36.67857,36.954285,25.016449
36.147144,36.877144,35.532856,36.57,24.756296
36.261429,36.892857,28.464285,35.17857,23.814362
34.815716,35.224285,32.172855,33.694286,22.809566
35.75,36.378571,35.504284,36.284286,24.562885
35.977142,37.127144,35.785713,36.645714,24.807558
37.034286,37.59,36.957142,37.441429,25.346218
37.602856,37.857143,36.628571,36.908573,24.9855
36.451427,36.639999,35.642857,36.259998,24.546444
36.385715,36.597141,35.387142,36.317142,24.585125
36.71143,36.935715,35.751427,36.05143,24.405254
35.642857,36.131428,34.978573,35.477142,24.016479
34.554287,34.835712,33.744286,33.965714,22.993315
33.259998,34.92857,33.049999,34.617142,23.434298
35.325714,35.842857,35.18,35.251427,23.863678
34.192856,35.251427,33.880001,35.031429,23.714752
35.725716,36.01857,34.82143,34.872856,23.607405
35.799999,36.27,35.587143,36.192856,24.500992
37.055714,37.057144,36.192856,36.697144,24.842377
37.098572,37.991428,36.994286,37.261429,25.224371
37.791428,37.828571,37.189999,37.707142,25.526098
37.882858,37.935715,37.201427,37.58857,25.445822
36.887142,37.414288,36.375713,36.565716,24.753395
36.898571,37.021427,35.792858,35.848572,24.267931
36.177143,36.257141,35.092857,35.618572,24.112223
35.924286,35.985714,34.64143,34.742859,23.519409
34.977142,35.854286,34.599998,35.787144,24.226343
35.46143,36.265713,35.33857,36.215714,24.516459
36.565716,37.021427,36.287144,36.325714,24.590927
36.52,37.121429,36.5,37.098572,25.114117
37.299999,38.25,37.232857,38.17857,25.845236
38.657143,38.985714,38.5,38.83857,26.292021
38.892857,39.285713,38.774284,39.152859,26.504786
39.669998,39.85857,38.389999,38.595715,26.127621
38.880001,39.424286,38.785713,39.121429,26.483511
39.225716,39.237144,38.271427,38.709999,26.204992
38.714287,39.028572,38.299999,38.42857,26.014477
38.580002,38.610001,37.972858,38.099998,25.792042
38.132858,38.535713,37.78857,38.328571,25.946774
37.73143,37.77,36.328571,36.595715,24.77371
36.672855,36.852856,35.715714,35.932858,24.324982
36.328571,36.400002,34.745716,35.497143,24.030025
35.784286,35.847141,34.742859,35.277142,23.88109
35.857143,36.114285,35.165714,35.51857,24.044527
35.784286,36.967144,35.67857,36.952858,25.015478
37.497143,37.557144,36.412857,36.869999,24.959387
36.69857,37.128571,36.451427,37.08857,25.107349
36.932858,37.407143,36.408573,36.755714,24.882023
36.617142,36.628571,35.204285,35.971428,24.351093
35.625713,36.542858,35.57143,36.104286,24.441032
35.46143,36.709999,35.328571,35.921429,24.317245
36.168571,36.424286,35.487144,35.700001,24.167347
35.697144,35.697144,34.228573,35.082859,23.749577
34.700001,36.128571,34.287144,35.984287,24.3598
37.869999,37.878571,36.285713,36.32,24.587057
36.811428,37.142857,36.472858,37.002857,25.049324
36.727142,37.197144,36.611427,37.134285,25.138298
37.142857,37.157143,36.815716,37.040001,25.074471
37.267143,37.828571,37.185715,37.725716,25.538668
37.667141,37.998573,37.17857,37.279999,25.236938
37.244286,37.521427,36.585712,36.872856,24.961325
36.555714,37.099998,36.414288,36.75,24.878155
37.205715,37.512856,37.08857,37.407143,25.323013
37.287144,37.60857,37.060001,37.418571,25.330744
37.548573,37.754284,37.187141,37.568573,25.432293
37.389999,37.597141,37.221428,37.385715,25.308506
37.111427,37.355713,36.804287,37.155716,25.152805
37.354286,37.450001,37.081429,37.392857,25.313341
37.121429,37.207142,36.792858,37.058571,25.087042
36.485714,36.527142,35.687141,35.741428,24.195393
35.241428,36.157143,35.16,35.970001,24.350124
35.950001,35.982857,35.584286,35.585712,24.089981
35.368572,35.715714,35.23143,35.377144,23.94879
35.725716,36.375713,35.599998,35.995716,24.367537
36.05143,36.381428,35.939999,36.152859,24.473915
36.119999,36.21143,35.525715,35.697144,24.165417
35.627144,36.274284,35.57143,35.662857,24.142202
35.970001,36,35.035713,35.114285,23.770847
34.667141,34.714287,34.092857,34.275715,23.203169
34.005714,34.855713,33.885715,34.69857,23.489424
35.064285,35.107143,34.325714,34.325714,23.237015
34.535713,34.658573,33.651428,34.517143,23.366606
34.394287,35.107143,34.382858,34.642857,23.451708
34.549999,34.937141,34.335712,34.728573,23.509731
35.352856,35.922855,35.182858,35.761429,24.208933
35.894287,36.024284,35.509998,36.024284,24.386871
36.441429,36.968571,36.357143,36.967144,25.025152
36.662857,37.075714,36.607143,36.830002,24.932308
37.111427,37.77,37.014286,37.560001,25.426491
37.862858,38.074287,37.560001,37.581429,25.440992
37.598572,37.785713,37.342857,37.630001,25.473873
37.974285,38.325714,37.965714,38.148571,25.824923
38.029999,38.452858,37.931427,38.294285,25.923563
38.310001,38.625713,38.262856,38.602856,26.132456
38.605713,39.524284,38.5,39.509998,26.746553
39.669998,39.708572,39.097141,39.33857,26.630503
39.439999,40.540001,39.407143,40.46143,27.390631
40.55143,41.049999,40.398571,40.53857,27.442856
40.387142,41.139999,40.344284,41.107143,27.827749
40.904285,41.822857,40.857143,41.274284,27.940897
41.728573,41.932858,41.507141,41.759998,28.269707
41.997143,42.104286,41.572857,41.594284,28.157522
41.681427,41.681427,39.285713,40.98,27.741684
41.032856,41.401428,40.857143,41.052856,27.790997
41.285713,41.42857,40.17857,40.535713,27.440918
40.878571,40.939999,40.192856,40.360001,27.321968
40.228573,40.414288,39.681427,39.805714,26.946741
40.285713,41.349998,40.259998,41.277142,27.942837
41.369999,41.712856,40.751427,41.312859,27.96701
41.477142,41.497143,40.987144,41.317142,27.969906
41.672855,42.07143,41.42857,42.009998,28.438944
42.105713,42.462856,42.085712,42.194286,28.5637
42.201427,42.785713,41.784286,42.648571,28.871229
42.885715,43.137142,42.828571,42.877144,29.025965
43.098572,43.209999,42.914288,43.187141,29.235815
43.919998,45,43.558571,44.962856,30.437899
45.495716,45.57143,44.898571,45.42857,30.753168
43.342857,44.824287,42.860001,44.212856,29.930185
44.142857,44.892857,43.83857,44.361427,30.030762
44.622856,44.962856,43.828571,44.217144,29.933086
44.152859,44.291428,43.757141,43.924286,29.734831
44.155716,44.514286,44.062859,44.119999,29.867323
43.83857,44.248573,43.664288,44.007141,29.790924
43.950001,44.271427,43.657143,43.975716,29.76965
43.992859,44,42.985714,43.605713,29.519171
43.46143,43.697144,42.98143,42.997143,29.107193
43.174286,43.657143,43.171429,43.454285,29.416662
43.857143,44.312859,43.857143,44.194286,29.91761
44.48143,44.697144,44.075714,44.685715,30.25028
45.064285,45.740002,45.004284,45.467144,30.779278
45.427143,45.652859,45.25,45.304287,30.669029
45.314285,45.681427,45.251427,45.517143,30.813129
45.864285,45.900002,44.92857,45.154285,30.567488
45.234287,45.53857,44.792858,45.432858,30.756073
45,45.485714,44.892857,45.235714,30.622616
45.142857,45.214287,43.375713,44.004284,29.788984
44.065716,44.362858,43.752857,43.862858,29.693251
43.674286,43.942856,42.759998,43.084286,29.166189
43.028572,43.427143,42.537144,42.92857,29.060774
43.599998,44.238571,43.527142,44.061428,29.827671
43.995716,44.057144,43.605713,43.818573,29.663267
43.811428,44.765713,43.695713,44.765713,30.304438
44.349998,44.535713,43.794285,44.104286,29.856689
44.57143,45.057144,44.535713,44.971428,30.443697
44.82,45.385715,44.705715,45,30.463045
45.07143,45.354286,44.482857,45.267143,30.643881
44.791428,44.908573,44.41,44.450001,30.090717
45.03857,45.392857,45,45.200001,30.598436
45.361427,45.57143,44.984287,45.450001,30.767672
45.287144,45.521427,45.191429,45.348572,30.699013
45.52,46.047142,45.488571,45.735714,30.961088
46.257141,46.284286,45.445713,45.458572,30.773483
45.66143,45.860001,45.30143,45.85857,31.044258
46.01857,46.07143,45.574287,45.68,30.923382
45.664288,45.864285,45.514286,45.794285,31.000742
46.33857,46.437141,45.857143,45.952858,31.108086
45.96143,46.077145,45.57143,45.755714,30.974632
45.714287,46.142857,45.598572,45.765713,30.981398
45.869999,46.087143,45.728573,45.892857,31.067474
45.947144,45.970001,45.747143,45.80143,31.005571
45.942856,46.17857,45.46143,46.029999,31.160313
46.142857,46.341427,46.007141,46.314285,31.35276
46.337143,46.531429,46.221428,46.451427,31.445593
46.42857,46.450001,46.167141,46.228573,31.294737
46.121429,46.491428,45.931427,46.382858,31.399181
46.558571,46.665714,46.437141,46.495716,31.475576
46.602856,46.635715,46.442856,46.470001,31.458162
46.497143,46.501427,46.150002,46.237144,31.300541
46.135715,46.21143,45.901428,46.080002,31.19416
46.52,47.18,46.405716,47.081429,31.872087
47.491428,47.5,46.878571,47.327145,32.038422
47.078571,47.762856,47.07143,47.714287,32.300495
47.817142,47.892857,47.557144,47.675713,32.274384
47.712856,48.049999,47.414288,48.017143,32.505524
48.404285,49.032856,48.167141,48.921429,33.11768
49.26857,49.279999,48.495716,48.805714,33.039349
49.035713,49.204285,48.857143,49.202858,33.308201
49.308571,49.52,49.121429,49.382858,33.430058
49.412857,49.782856,49.205715,49.782856,33.700832
47.074287,49.251427,46.57143,48.664288,32.943607
49.764286,49.799999,48.125713,48.405716,32.76857
48.061428,48.328571,47.16,47.525715,32.172848
47.681427,47.84,46.66143,46.674286,31.596462
46.695713,48.207142,46.674286,48.207142,32.634136
48.047142,48.777142,47.795715,48.771427,33.01614
48.994286,49.371429,48.785713,49.121429,33.253067
49.111427,49.241428,48.975716,49.029999,33.191177
49.167141,49.200001,47.647144,48.014286,32.503593
47.971428,48.577145,47.757141,48.474285,32.814983
48.757141,49.378571,48.71143,49.290001,33.367188
49.207142,49.32143,49.078571,49.188572,33.298523
49.114285,49.177143,48.364285,49.062859,33.213425
49.091427,49.528572,49.072857,49.5,33.50935
49.69857,50.464287,49.662857,50.26857,34.029633
50.525715,50.78857,50.307144,50.742859,34.350716
50.741428,51.285713,50.695713,51.165714,34.636967
51.055714,51.42857,49.714287,50.648571,34.286884
50.67857,51.114285,50.505714,50.978573,34.510277
50.970001,51.354286,50.958572,51.311428,34.735607
51.312859,51.424286,51.078571,51.414288,34.805241
51.542858,52.128571,51.5,51.875713,35.117607
51.035713,51.467144,50.931427,51.185715,34.650501
51.244286,51.357143,49.931427,50.080002,33.901978
48.878571,49.342857,48.245716,48.372856,32.746326
48.395714,49.234287,48.372856,48.945713,33.134121
49.145714,49.307144,48.33857,48.982857,33.159264
49.322857,49.775715,49.257141,49.737144,33.669888
50.177143,50.721428,50.16,50.458572,34.158257
50.781429,50.817142,49.668571,49.901428,33.781094
49.994286,50.621429,49.771427,50.302856,34.052856
51.027142,51.398571,50.845715,51.365715,34.772358
51.438572,51.470001,51.107143,51.42857,34.814907
51.628571,51.667141,50.187141,50.765713,34.366173
50.701427,51.057144,50.32143,50.822857,34.404861
50.669998,50.68,50.085712,50.352856,34.086697
49.874287,49.967144,49.271427,49.524284,33.525787
49.332859,50.331429,49.285713,50.284286,34.040272
50.454285,50.925713,50.187141,50.508572,34.192104
48.871429,49.691429,48.585712,49.347141,33.405869
48.857143,49,46.60857,47.144287,31.914635
48.118572,48.515713,47.237144,47.805714,32.362381
48.16143,48.314285,47.142857,47.238571,31.978468
47.998573,48.534286,47.894287,48.471428,32.813057
48.937141,48.945713,48.44857,48.742859,32.996807
48.468571,48.602856,47.992859,48.455715,32.802422
48.835712,49.42857,48.408573,49.281429,33.361389
49.724285,50.294285,49.574287,50.220001,33.996761
50.450001,50.617142,50.062859,50.062859,33.890377
49.665714,50.137142,49.437141,50.137142,33.940662
50.091427,50.125713,49.634285,49.804287,33.715343
49.48,49.971428,49.437141,49.787144,33.703739
50.158573,50.227142,49.042858,49.222858,33.321728
49.187141,49.228573,48.342857,48.741428,32.995827
48.14143,48.892857,48,48.412857,32.773403
48.745716,49.128571,48.162857,48.291428,32.691193
48.299999,48.632858,48.004284,48.297142,32.695068
48.560001,48.592857,47.707142,47.865715,32.403015
47.722858,47.952858,47.145714,47.257141,31.991035
47.212856,47.675713,47.171429,47.485714,32.145771
47.860001,48.02,47.502857,48.01857,32.506485
47.828571,48,47.437141,47.488571,32.147701
47.614285,47.662857,46.685715,46.779999,31.66803
46.585712,47.46143,45.737144,47.407143,32.092571
47.585712,48.282856,47.387142,48.265713,32.67379
49.072857,49.392857,48.785713,48.915714,33.113819
50.714287,50.732857,49.78857,50.099998,33.915524
50.048573,50.535713,50.042858,50.43,34.138924
50.517143,50.712856,49.907143,50.060001,33.888447
50.32,50.335712,49.585712,50.021427,33.862331
49.455715,49.964287,49.360001,49.535713,33.533524
49.540001,50.564285,49.524284,50.01857,33.860397
49.962856,50.067142,49.357143,49.468571,33.488071
49.712856,49.984287,49.374287,49.742859,33.673759
49.751427,50.261429,49.554287,49.938572,33.80624
49.771427,50.135715,49.435715,49.535713,33.533524
49.955715,50,49.458572,49.522858,33.524826
49.694286,49.885715,49.504284,49.657143,33.61573
49.841427,49.955715,49.522858,49.921429,33.794643
49.860001,50,49.32,49.604286,33.579945
49.445713,49.58857,48.895714,49.509998,33.516113
49.380001,49.464287,48.621429,48.642857,32.929096
48.457142,48.745716,47.514286,47.614285,32.232803
47.42857,48.02,47.247143,48.02,32.507442
48.067142,48.721428,48,48.552856,32.868176
48.868572,48.915714,48.381428,48.647144,32.932007
48.508572,48.707142,47.860001,47.888573,32.41848
47.138573,47.997143,47.060001,47.771427,32.33918
47.92857,47.985714,47.334286,47.455715,32.125458
47.632858,48.365715,47.549999,48.111427,32.569344
47.995716,48.127144,47.775715,47.857143,32.397205
47.828571,48.232857,47.758572,48.201427,32.630276
48.728573,49.689999,48.714287,49.689999,33.63797
